id,area_kmsq,nitf:primary_image_identifier,nitf:auxiliary_image_identifier,nitf:source,mission,datetime,eo:cloud_cover,annotated_sites
19FEB10132210-M1BS-014862826010_01_P004,305.1219137,M18A9DAC00,10FEB19WV021000019FEB10132210-M1BS-014862826010_01_P004,VNIR: 103001008A9DAC00,WV02,2019-02-10T13:22:10Z,3,"BR_R005_0036, BR_R005_0046, BR_R005_0125"
19FEB10132211-P1BS-014890101010_01_P005,303.1863437,P18A9DAC00,10FEB19WV021000019FEB10132211-P1BS-014890101010_01_P005,VNIR: 103001008A9DAC00,WV02,2019-02-10T13:22:11Z,0,"BR_R005_0002, BR_R005_0050"
19FEB10132211-P1BS-014862826010_01_P005,303.1863437,P18A9DAC00,10FEB19WV021000019FEB10132211-P1BS-014862826010_01_P005,VNIR: 103001008A9DAC00,WV02,2019-02-10T13:22:11Z,0,"BR_R005_0001, BR_R005_0037, BR_R005_0077, BR_R005_0083, BR_R005_0087, BR_R005_0093, BR_R005_0097"
19FEB10132211-M1BS-014890101010_01_P005,303.7054204,M18A9DAC00,10FEB19WV021000019FEB10132211-M1BS-014890101010_01_P005,VNIR: 103001008A9DAC00,WV02,2019-02-10T13:22:11Z,0,"BR_R005_0052, BR_R005_0064, BR_R005_0086, BR_R005_0089"
19FEB10132211-M1BS-014862826010_01_P005,303.7054204,M18A9DAC00,10FEB19WV021000019FEB10132211-M1BS-014862826010_01_P005,VNIR: 103001008A9DAC00,WV02,2019-02-10T13:22:11Z,0,"BR_R005_0034, BR_R005_0090, BR_R005_0091"
19FEB10132212-P1BS-014890101010_01_P006,300.299843,P18A9DAC00,10FEB19WV021000019FEB10132212-P1BS-014890101010_01_P006,VNIR: 103001008A9DAC00,WV02,2019-02-10T13:22:12Z,0,
19FEB10132212-M1BS-014890101010_01_P006,301.2741427,M18A9DAC00,10FEB19WV021000019FEB10132212-M1BS-014890101010_01_P006,VNIR: 103001008A9DAC00,WV02,2019-02-10T13:22:12Z,0,
19FEB10132216-P1BS-014890101010_01_P010,285.9946334,P18A9DAC00,10FEB19WV021000019FEB10132216-P1BS-014890101010_01_P010,VNIR: 103001008A9DAC00,WV02,2019-02-10T13:22:16Z,0,
19FEB10132216-M1BS-014890101010_01_P010,286.7216083,M18A9DAC00,10FEB19WV021000019FEB10132216-M1BS-014890101010_01_P010,VNIR: 103001008A9DAC00,WV02,2019-02-10T13:22:16Z,0,
19FEB10132217-P1BS-014890101010_01_P011,120.6870375,P18A9DAC00,10FEB19WV021000019FEB10132217-P1BS-014890101010_01_P011,VNIR: 103001008A9DAC00,WV02,2019-02-10T13:22:17Z,0,
19FEB10132217-M1BS-014890101010_01_P011,121.0216331,M18A9DAC00,10FEB19WV021000019FEB10132217-M1BS-014890101010_01_P011,VNIR: 103001008A9DAC00,WV02,2019-02-10T13:22:17Z,0,
19FEB12173058-A1BS-014486758010_01_P001,265.2698745,A147280300,12FEB19WV031200019FEB12173058-A1BS-014486758010_01_P001,"SWIR: 104A010047280300, VNIR: 1040010047280300, CAVIS: 104C010048549D00",WV03,2019-02-12T17:30:58Z,0,
19FEB12173100-P1BS-014486606010_01_P001,214.7179441,P147280300,12FEB19WV031200019FEB12173100-P1BS-014486606010_01_P001,"VNIR: 1040010047280300, SWIR: 104A010047280300, CAVIS: 104C010048549D00",WV03,2019-02-12T17:31:00Z,0,
19FEB12173100-M1BS-014486606010_01_P001,214.9715983,M147280300,12FEB19WV031200019FEB12173100-M1BS-014486606010_01_P001,"VNIR: 1040010047280300, SWIR: 104A010047280300, CAVIS: 104C010048549D00",WV03,2019-02-12T17:31:00Z,0,
19FEB12173101-P1BS-014486606010_01_P002,157.5568897,P147280300,12FEB19WV031200019FEB12173101-P1BS-014486606010_01_P002,"VNIR: 1040010047280300, SWIR: 104A010047280300, CAVIS: 104C010048549D00",WV03,2019-02-12T17:31:01Z,0,
19FEB12173101-M1BS-014486606010_01_P002,157.7755278,M147280300,12FEB19WV031200019FEB12173101-M1BS-014486606010_01_P002,"VNIR: 1040010047280300, SWIR: 104A010047280300, CAVIS: 104C010048549D00",WV03,2019-02-12T17:31:01Z,0,
19FEB12191013-A1BS-014482444010_01_P001,479.1149334,A148A0AD00,12FEB19WV031400019FEB12191013-A1BS-014482444010_01_P001,"SWIR: 104A010048A0AD00, VNIR: 1040010048A0AD00",WV03,2019-02-12T19:10:13Z,0,
19FEB12191017-P1BS-014479716010_01_P004,196.2006662,P148A0AD00,12FEB19WV031400019FEB12191017-P1BS-014479716010_01_P004,"VNIR: 1040010048A0AD00, SWIR: 104A010048A0AD00",WV03,2019-02-12T19:10:17Z,0,
19FEB12191017-M1BS-014479716010_01_P004,196.7730567,M148A0AD00,12FEB19WV031400019FEB12191017-M1BS-014479716010_01_P004,"VNIR: 1040010048A0AD00, SWIR: 104A010048A0AD00",WV03,2019-02-12T19:10:17Z,0,
19FEB12191018-P1BS-014479716010_01_P005,196.4498165,P148A0AD00,12FEB19WV031400019FEB12191018-P1BS-014479716010_01_P005,"VNIR: 1040010048A0AD00, SWIR: 104A010048A0AD00",WV03,2019-02-12T19:10:18Z,0,
19FEB12191018-M1BS-014479716010_01_P005,197.202188,M148A0AD00,12FEB19WV031400019FEB12191018-M1BS-014479716010_01_P005,"VNIR: 1040010048A0AD00, SWIR: 104A010048A0AD00",WV03,2019-02-12T19:10:18Z,0,
19FEB12191020-P1BS-014479716010_01_P006,197.4200589,P148A0AD00,12FEB19WV031400019FEB12191020-P1BS-014479716010_01_P006,"VNIR: 1040010048A0AD00, SWIR: 104A010048A0AD00",WV03,2019-02-12T19:10:20Z,0,
19FEB12191020-M1BS-014479716010_01_P006,197.6267847,M148A0AD00,12FEB19WV031400019FEB12191020-M1BS-014479716010_01_P006,"VNIR: 1040010048A0AD00, SWIR: 104A010048A0AD00",WV03,2019-02-12T19:10:20Z,0,
19FEB12191021-P1BS-014479716010_01_P007,197.6289907,P148A0AD00,12FEB19WV031400019FEB12191021-P1BS-014479716010_01_P007,"VNIR: 1040010048A0AD00, SWIR: 104A010048A0AD00",WV03,2019-02-12T19:10:21Z,0,
19FEB12191021-M1BS-014479716010_01_P007,198.2002006,M148A0AD00,12FEB19WV031400019FEB12191021-M1BS-014479716010_01_P007,"VNIR: 1040010048A0AD00, SWIR: 104A010048A0AD00",WV03,2019-02-12T19:10:21Z,0,
19FEB14071959-P1BS-011643942010_01_P001,118.5176307,P18C7A0700,14FEB19WV020600019FEB14071959-P1BS-011643942010_01_P001,DigitalGlobe Acquired Image,WV02,2019-02-14T07:19:59Z,0,"BH_R001_0008, BH_R001_0033, BH_R001_0046, BH_R001_0054, BH_R001_0058"
19FEB14071959-M1BS-011643942010_01_P001,118.9025185,M18C7A0700,14FEB19WV020600019FEB14071959-M1BS-011643942010_01_P001,DigitalGlobe Acquired Image,WV02,2019-02-14T07:19:59Z,0,"BH_R001_0000, BH_R001_0001, BH_R001_0002, BH_R001_0015, BH_R001_0021, BH_R001_0024, BH_R001_0025, BH_R001_0027, BH_R001_0031, BH_R001_0032, BH_R001_0036, BH_R001_0050"
19FEB16153454-P1BS-502915045070_01_P001,285.6638825,P1476DE600,16FEB19WV031100019FEB16153454-P1BS-502915045070_01_P001         AAE 0AAAAABPABV0,VNIR: 10400100476DE600,WV03,2019-02-16T15:34:54Z,20,
19FEB16153454-P1BS-502629475040_06_P010,267.6060447,P1476DE600,16FEB19WV031100019FEB16153454-P1BS-502629475040_06_P010         AAE 0AAAAABPABS0,VNIR: 10400100476DE600,WV03,2019-02-16T15:34:54Z,11,
19FEB16153454-P1BS-014773825010_01_P001,245.9640797,P1476DE600,16FEB19WV031100019FEB16153454-P1BS-014773825010_01_P001,DigitalGlobe Acquired Image,WV03,2019-02-16T15:34:54Z,23,
19FEB16153454-M1BS-502915045070_01_P001,286.2128577,M1476DE600,16FEB19WV031100019FEB16153454-M1BS-502915045070_01_P001         GA E0AAAAAAKAAL0,VNIR: 10400100476DE600,WV03,2019-02-16T15:34:54Z,20,
19FEB16153454-M1BS-502629475040_06_P010,268.1101103,M1476DE600,16FEB19WV031100019FEB16153454-M1BS-502629475040_06_P010         GA E0AAAAAAKAAL0,VNIR: 10400100476DE600,WV03,2019-02-16T15:34:54Z,11,
19FEB16153454-M1BS-014773825010_01_P001,246.4384296,M1476DE600,16FEB19WV031100019FEB16153454-M1BS-014773825010_01_P001,DigitalGlobe Acquired Image,WV03,2019-02-16T15:34:54Z,23,
19FEB16153456-P1BS-502915045070_01_P002,306.4579906,P1476DE600,16FEB19WV031100019FEB16153456-P1BS-502915045070_01_P002         AAE 0AAAAABPABY0,VNIR: 10400100476DE600,WV03,2019-02-16T15:34:56Z,13,
19FEB16153456-P1BS-502629475040_06_P011,267.6964041,P1476DE600,16FEB19WV031100019FEB16153456-P1BS-502629475040_06_P011         AAE 0AAAAABPABS0,VNIR: 10400100476DE600,WV03,2019-02-16T15:34:56Z,15,
19FEB16153456-P1BS-014773825010_01_P002,264.9062062,P1476DE600,16FEB19WV031100019FEB16153456-P1BS-014773825010_01_P002,DigitalGlobe Acquired Image,WV03,2019-02-16T15:34:56Z,16,
19FEB16153456-M1BS-502915045070_01_P002,307.0397653,M1476DE600,16FEB19WV031100019FEB16153456-M1BS-502915045070_01_P002         GA E0AAAAAAKAAM0,VNIR: 10400100476DE600,WV03,2019-02-16T15:34:56Z,13,
19FEB16153456-M1BS-502629475040_06_P011,268.4384188,M1476DE600,16FEB19WV031100019FEB16153456-M1BS-502629475040_06_P011         GA E0AAAAAAKAAL0,VNIR: 10400100476DE600,WV03,2019-02-16T15:34:56Z,15,
19FEB16153456-M1BS-014773825010_01_P002,265.4035596,M1476DE600,16FEB19WV031100019FEB16153456-M1BS-014773825010_01_P002,DigitalGlobe Acquired Image,WV03,2019-02-16T15:34:56Z,16,
19FEB16153457-P1BS-014773825010_01_P003,267.1803926,P1476DE600,16FEB19WV031100019FEB16153457-P1BS-014773825010_01_P003,DigitalGlobe Acquired Image,WV03,2019-02-16T15:34:57Z,8,
19FEB16153457-M1BS-014773825010_01_P003,268.1646937,M1476DE600,16FEB19WV031100019FEB16153457-M1BS-014773825010_01_P003,DigitalGlobe Acquired Image,WV03,2019-02-16T15:34:57Z,8,
19FEB16153458-P1BS-502915045070_01_P003,311.9410277,P1476DE600,16FEB19WV031100019FEB16153458-P1BS-502915045070_01_P003         AAE 0AAAAABPABY0,VNIR: 10400100476DE600,WV03,2019-02-16T15:34:58Z,5,
19FEB16153458-P1BS-502629475040_06_P012,271.1638404,P1476DE600,16FEB19WV031100019FEB16153458-P1BS-502629475040_06_P012         AAE 0AAAAABPABS0,VNIR: 10400100476DE600,WV03,2019-02-16T15:34:58Z,4,
19FEB16153458-M1BS-502915045070_01_P003,312.7945071,M1476DE600,16FEB19WV031100019FEB16153458-M1BS-502915045070_01_P003         GA E0AAAAAAKAAM0,VNIR: 10400100476DE600,WV03,2019-02-16T15:34:58Z,5,
19FEB16153458-M1BS-502629475040_06_P012,271.6702969,M1476DE600,16FEB19WV031100019FEB16153458-M1BS-502629475040_06_P012         GA E0AAAAAAKAAL0,VNIR: 10400100476DE600,WV03,2019-02-16T15:34:58Z,4,
19FEB17112936-P1BS-014905686010_01_P001,310.705442,P182CEF400,17FEB19WV010900019FEB17112936-P1BS-014905686010_01_P001,VNIR: 1020010082CEF400,WV01,2019-02-17T11:29:36Z,0,
19FEB17112938-P1BS-014905686010_01_P002,76.45309953,P182CEF400,17FEB19WV010900019FEB17112938-P1BS-014905686010_01_P002,VNIR: 1020010082CEF400,WV01,2019-02-17T11:29:38Z,0,
19FEB18105727-P1BS-502915144060_01_P001,234.805401,P110DC0000,18FEB19WV030800019FEB18105727-P1BS-502915144060_01_P001         AAE 0AAAAABPACB0,VNIR: 1040050010DC0000,WV03,2019-02-18T10:57:27Z,0,"CH_R002_0039, CH_R002_0044"
19FEB18105727-M1BS-502915144060_01_P001,234.8325276,M110DC0000,18FEB19WV030800019FEB18105727-M1BS-502915144060_01_P001         GA E0AAAAAAKAAN0,VNIR: 1040050010DC0000,WV03,2019-02-18T10:57:27Z,0,"CH_R002_0000, CH_R002_0002, CH_R002_0003, CH_R002_0010, CH_R002_0013, CH_R002_0014, CH_R002_0023, CH_R002_0024, CH_R002_0030"
19FEB18105729-P1BS-502915144060_01_P002,87.7367712,P110DC0000,18FEB19WV030800019FEB18105729-P1BS-502915144060_01_P002         AAE 0AAAAABPAAU0,VNIR: 1040050010DC0000,WV03,2019-02-18T10:57:29Z,0,
19FEB18105729-M1BS-502915144060_01_P002,87.95692041,M110DC0000,18FEB19WV030800019FEB18105729-M1BS-502915144060_01_P002         GA E0AAAAAAKAAF0,VNIR: 1040050010DC0000,WV03,2019-02-18T10:57:29Z,0,CH_R002_0031
19FEB18201432-P1BS-014488895010_01_P001,340.4770775,P18556C900,18FEB19WV011400019FEB18201432-P1BS-014488895010_01_P001,VNIR: 102001008556C900,WV01,2019-02-18T20:14:32Z,0,
19FEB18201433-P1BS-014488895010_01_P002,239.3750739,P18556C900,18FEB19WV011400019FEB18201433-P1BS-014488895010_01_P002,VNIR: 102001008556C900,WV01,2019-02-18T20:14:33Z,0,US_R006_0056
19FEB18201516-P1BS-014488892010_01_P002,237.5276721,P182C4DD00,18FEB19WV011400019FEB18201516-P1BS-014488892010_01_P002,VNIR: 1020010082C4DD00,WV01,2019-02-18T20:15:16Z,0,
19FEB18201516-P1BS-014488892010_01_P001,338.1250583,P182C4DD00,18FEB19WV011400019FEB18201516-P1BS-014488892010_01_P001,VNIR: 1020010082C4DD00,WV01,2019-02-18T20:15:16Z,0,
19FEB22153005-P1BS-502933186070_01_P001,252.7657868,P147B12100,22FEB19WV031100019FEB22153005-P1BS-502933186070_01_P001         AAE 0AAAAABPABU0,"VNIR: 1040010047B12100, SWIR: 104A010047B12100",WV03,2019-02-22T15:30:05Z,0,
19FEB22153005-P1BS-014773820010_01_P001,217.4191755,P147B12100,22FEB19WV031100019FEB22153005-P1BS-014773820010_01_P001,DigitalGlobe Acquired Image,WV03,2019-02-22T15:30:05Z,0,
19FEB22153005-M1BS-502933186070_01_P001,252.9606283,M147B12100,22FEB19WV031100019FEB22153005-M1BS-502933186070_01_P001         GA E0AAAAAAKAAL0,"VNIR: 1040010047B12100, SWIR: 104A010047B12100",WV03,2019-02-22T15:30:05Z,0,
19FEB22153005-M1BS-014773820010_01_P001,217.9919252,M147B12100,22FEB19WV031100019FEB22153005-M1BS-014773820010_01_P001,DigitalGlobe Acquired Image,WV03,2019-02-22T15:30:05Z,0,
19FEB22153025-P1BS-502933172080_01_P004,41.287786,P1477B6B00,22FEB19WV031100019FEB22153025-P1BS-502933172080_01_P004         AAE 0AAAAABPAAI0,"VNIR: 10400100477B6B00, SWIR: 104A0100477B6B00",WV03,2019-02-22T15:30:25Z,0,
19FEB22153025-P1BS-502933172080_01_P003,242.934814,P1477B6B00,22FEB19WV031100019FEB22153025-P1BS-502933172080_01_P003         AAE 0AAAAABPABY0,"VNIR: 10400100477B6B00, SWIR: 104A0100477B6B00",WV03,2019-02-22T15:30:25Z,0,
19FEB22153025-P1BS-014773805010_01_P004,144.7102016,P1477B6B00,22FEB19WV031100019FEB22153025-P1BS-014773805010_01_P004,DigitalGlobe Acquired Image,WV03,2019-02-22T15:30:25Z,0,
19FEB22153025-M1BS-502933172080_01_P004,41.38254633,M1477B6B00,22FEB19WV031100019FEB22153025-M1BS-502933172080_01_P004         GA E0AAAAAAKAAC0,"VNIR: 10400100477B6B00, SWIR: 104A0100477B6B00",WV03,2019-02-22T15:30:25Z,0,
19FEB22153025-M1BS-502933172080_01_P003,243.9043323,M1477B6B00,22FEB19WV031100019FEB22153025-M1BS-502933172080_01_P003         GA E0AAAAAAKAAM0,"VNIR: 10400100477B6B00, SWIR: 104A0100477B6B00",WV03,2019-02-22T15:30:25Z,0,
19FEB22153025-M1BS-014773805010_01_P004,145.3182282,M1477B6B00,22FEB19WV031100019FEB22153025-M1BS-014773805010_01_P004,DigitalGlobe Acquired Image,WV03,2019-02-22T15:30:25Z,0,
19FEB22153027-A1BS-014773831010_01_P001,542.734726,A1477B6B00,22FEB19WV031100019FEB22153027-A1BS-014773831010_01_P001,DigitalGlobe Acquired Image,WV03,2019-02-22T15:30:27Z,4,
19FEB22190331-P1BS-014461001010_01_P002,90.16098891,P18B925C00,22FEB19WV021300019FEB22190331-P1BS-014461001010_01_P002,VNIR: 103001008B925C00,WV02,2019-02-22T19:03:31Z,0,
19FEB22190331-P1BS-014461001010_01_P001,219.5409896,P18B925C00,22FEB19WV021300019FEB22190331-P1BS-014461001010_01_P001,VNIR: 103001008B925C00,WV02,2019-02-22T19:03:31Z,0,"US_R004_0008, US_R004_0012, US_R004_0028, US_R004_0102"
19FEB22190331-M1BS-014461001010_01_P002,90.44955123,M18B925C00,22FEB19WV021300019FEB22190331-M1BS-014461001010_01_P002,VNIR: 103001008B925C00,WV02,2019-02-22T19:03:31Z,0,
19FEB22190331-M1BS-014461001010_01_P001,220.2082002,M18B925C00,22FEB19WV021300019FEB22190331-M1BS-014461001010_01_P001,VNIR: 103001008B925C00,WV02,2019-02-22T19:03:31Z,0,"US_R004_0007, US_R004_0009, US_R004_0020, US_R004_0022, US_R004_0023, US_R004_0101"
19FEB22215525-P1BS-014489762010_01_P001,308.1482193,P1829BD200,22FEB19WV011500019FEB22215525-P1BS-014489762010_01_P001,VNIR: 10200100829BD200,WV01,2019-02-22T21:55:25Z,0,"US_R004_0017, US_R004_0027, US_Rxxx_0005"
19FEB22215526-P1BS-014489762010_01_P002,146.6559848,P1829BD200,22FEB19WV011500019FEB22215526-P1BS-014489762010_01_P002,VNIR: 10200100829BD200,WV01,2019-02-22T21:55:26Z,0,"US_R004_0034, US_R004_0040, US_R004_0048, US_R004_0060, US_R004_0066"
19FEB22215610-P1BS-014489644010_01_P001,351.8090279,P1837F5100,22FEB19WV011500019FEB22215610-P1BS-014489644010_01_P001,VNIR: 10200100837F5100,WV01,2019-02-22T21:56:10Z,0,US_R004_0050
19FEB22215611-P1BS-014489644010_01_P002,227.4022741,P1837F5100,22FEB19WV011500019FEB22215611-P1BS-014489644010_01_P002,VNIR: 10200100837F5100,WV01,2019-02-22T21:56:11Z,0,"US_R004_0037, US_R004_0065"
19FEB23213445-P1BS-014482337010_01_P001,378.5513737,P1832BDC00,23FEB19WV011400019FEB23213445-P1BS-014482337010_01_P001,VNIR: 10200100832BDC00,WV01,2019-02-23T21:34:45Z,0,
19FEB23213446-P1BS-014482337010_01_P002,206.3899057,P1832BDC00,23FEB19WV011400019FEB23213446-P1BS-014482337010_01_P002,VNIR: 10200100832BDC00,WV01,2019-02-23T21:34:46Z,0,
19FEB24130627-M1BS-502933336050_01_P001,304.3328485,M18A6DFC00,24FEB19WV020900019FEB24130627-M1BS-502933336050_01_P001         GA E0AAAAAAIAAI0,VNIR: 103001008A6DFC00,WV02,2019-02-24T13:06:27Z,0,BR_Rxxx_0070
19FEB24190102-A1BS-014482446010_01_P001,487.7122929,A147412A00,24FEB19WV031300019FEB24190102-A1BS-014482446010_01_P001,"SWIR: 104A010047412A00, VNIR: 1040010047412A00",WV03,2019-02-24T19:01:02Z,0,
19FEB24190105-P1BS-014479717010_01_P004,203.6878313,P147412A00,24FEB19WV031300019FEB24190105-P1BS-014479717010_01_P004,"VNIR: 1040010047412A00, SWIR: 104A010047412A00",WV03,2019-02-24T19:01:05Z,0,
19FEB24190105-M1BS-014479717010_01_P004,204.4403822,M147412A00,24FEB19WV031300019FEB24190105-M1BS-014479717010_01_P004,"VNIR: 1040010047412A00, SWIR: 104A010047412A00",WV03,2019-02-24T19:01:05Z,0,
19FEB24190106-P1BS-014479717010_01_P005,203.5125253,P147412A00,24FEB19WV031300019FEB24190106-P1BS-014479717010_01_P005,"VNIR: 1040010047412A00, SWIR: 104A010047412A00",WV03,2019-02-24T19:01:06Z,0,
19FEB24190106-M1BS-014479717010_01_P005,204.0983854,M147412A00,24FEB19WV031300019FEB24190106-M1BS-014479717010_01_P005,"VNIR: 1040010047412A00, SWIR: 104A010047412A00",WV03,2019-02-24T19:01:06Z,0,
19FEB24190106-P1BS-014895088010_01_P004,232.4100433,P147412A00,24FEB19WV031300019FEB24190106-P1BS-014895088010_01_P004,"VNIR: 1040010047412A00, SWIR: 104A010047412A00",WV03,2019-02-24T19:01:06Z,0,
19FEB24190106-M1BS-014895088010_01_P004,233.04678,M147412A00,24FEB19WV031300019FEB24190106-M1BS-014895088010_01_P004,"VNIR: 1040010047412A00, SWIR: 104A010047412A00",WV03,2019-02-24T19:01:06Z,0,
19FEB24190107-P1BS-014895088010_01_P005,215.3797093,P147412A00,24FEB19WV031300019FEB24190107-P1BS-014895088010_01_P005,"VNIR: 1040010047412A00, SWIR: 104A010047412A00",WV03,2019-02-24T19:01:07Z,0,
19FEB24190107-P1BS-014479717010_01_P006,183.7750679,P147412A00,24FEB19WV031300019FEB24190107-P1BS-014479717010_01_P006,"VNIR: 1040010047412A00, SWIR: 104A010047412A00",WV03,2019-02-24T19:01:07Z,0,
19FEB24190107-M1BS-014895088010_01_P005,215.9736241,M147412A00,24FEB19WV031300019FEB24190107-M1BS-014895088010_01_P005,"VNIR: 1040010047412A00, SWIR: 104A010047412A00",WV03,2019-02-24T19:01:07Z,0,
19FEB24190107-M1BS-014479717010_01_P006,184.2832167,M147412A00,24FEB19WV031300019FEB24190107-M1BS-014479717010_01_P006,"VNIR: 1040010047412A00, SWIR: 104A010047412A00",WV03,2019-02-24T19:01:07Z,0,
19FEB25071512-P1BS-011643943010_01_P001,132.8341723,P18C373B00,25FEB19WV020600019FEB25071512-P1BS-011643943010_01_P001,DigitalGlobe Acquired Image,WV02,2019-02-25T07:15:12Z,0,"BH_R001_0033, BH_R001_0050, BH_R001_0058"
19FEB25071512-M1BS-011643943010_01_P001,133.1158297,M18C373B00,25FEB19WV020600019FEB25071512-M1BS-011643943010_01_P001,DigitalGlobe Acquired Image,WV02,2019-02-25T07:15:12Z,0,"BH_R001_0000, BH_R001_0002, BH_R001_0008, BH_R001_0015, BH_R001_0021, BH_R001_0024, BH_R001_0027, BH_R001_0031, BH_R001_0032, BH_R001_0036, BH_R001_0046"
19FEB25114105-P1BS-014905453010_01_P001,417.5731657,P181BFFB00,25FEB19WV010900019FEB25114105-P1BS-014905453010_01_P001,VNIR: 1020010081BFFB00,WV01,2019-02-25T11:41:05Z,0,
19FEB25114106-P1BS-014905453010_01_P002,177.1060857,P181BFFB00,25FEB19WV010900019FEB25114106-P1BS-014905453010_01_P002,VNIR: 1020010081BFFB00,WV01,2019-02-25T11:41:06Z,0,
19FEB26083210-P1BS-014905703010_01_P003,274.1044763,P1485C2C00,26FEB19WV030600019FEB26083210-P1BS-014905703010_01_P003,"VNIR: 10400100485C2C00, SWIR: 104A0100485C2C00",WV03,2019-02-26T08:32:10Z,5,"ZA_R001_0000, ZA_R001_0006"
19FEB26083210-M1BS-014905703010_01_P003,274.7915009,M1485C2C00,26FEB19WV030600019FEB26083210-M1BS-014905703010_01_P003,"VNIR: 10400100485C2C00, SWIR: 104A0100485C2C00",WV03,2019-02-26T08:32:10Z,5,
19FEB26083212-P1BS-014905703010_01_P004,272.3647637,P1485C2C00,26FEB19WV030600019FEB26083212-P1BS-014905703010_01_P004,"VNIR: 10400100485C2C00, SWIR: 104A0100485C2C00",WV03,2019-02-26T08:32:12Z,1,"ZA_R001_0003, ZA_R001_0027, ZA_R001_0028"
19FEB26083212-M1BS-014905703010_01_P004,273.2321631,M1485C2C00,26FEB19WV030600019FEB26083212-M1BS-014905703010_01_P004,"VNIR: 10400100485C2C00, SWIR: 104A0100485C2C00",WV03,2019-02-26T08:32:12Z,1,"ZA_R001_0001, ZA_R001_0029"
19FEB26083212-A1BS-014905727010_01_P001,733.9897229,A1485C2C00,26FEB19WV030600019FEB26083212-A1BS-014905727010_01_P001,"SWIR: 104A0100485C2C00, VNIR: 10400100485C2C00",WV03,2019-02-26T08:32:12Z,7,
19FEB26083213-P1BS-014905703010_01_P005,220.9069273,P1485C2C00,26FEB19WV030600019FEB26083213-P1BS-014905703010_01_P005,"VNIR: 10400100485C2C00, SWIR: 104A0100485C2C00",WV03,2019-02-26T08:32:13Z,1,"ZA_R001_0014, ZA_R001_0024"
19FEB26083213-M1BS-014905703010_01_P005,221.6154585,M1485C2C00,26FEB19WV030600019FEB26083213-M1BS-014905703010_01_P005,"VNIR: 10400100485C2C00, SWIR: 104A0100485C2C00",WV03,2019-02-26T08:32:13Z,1,"ZA_R001_0023, ZA_R001_0026"
19FEB26132011-P1BS-502930454010_01_P001,222.1245102,P148CD8100,26FEB19WV030900019FEB26132011-P1BS-502930454010_01_P001         AAE 0AAAAABPABQ0,VNIR: 1040010048CD8100,WV03,2019-02-26T13:20:11Z,2,BR_Rxxx_0070
19FEB27151048-P1BS-502943953020_01_P001,280.0239134,P1484B2A00,27FEB19WV031100019FEB27151048-P1BS-502943953020_01_P001         AAE 0AAAAABPABS0,"VNIR: 10400100484B2A00, SWIR: 104A0100484B2A00",WV03,2019-02-27T15:10:48Z,17,
19FEB27151048-M1BS-502943953020_01_P001,280.8575391,M1484B2A00,27FEB19WV031100019FEB27151048-M1BS-502943953020_01_P001         GA E0AAAAAAKAAL0,"VNIR: 10400100484B2A00, SWIR: 104A0100484B2A00",WV03,2019-02-27T15:10:48Z,17,
19FEB28222531-P1BS-014771196010_01_P002,312.5858365,P18C543500,28FEB19WV021600019FEB28222531-P1BS-014771196010_01_P002,DigitalGlobe Acquired Image,WV02,2019-02-28T22:25:31Z,0,"NZ_R002_0045, NZ_R002_0047, NZ_R002_0082"
19FEB28222531-M1BS-014771196010_01_P002,313.3734908,M18C543500,28FEB19WV021600019FEB28222531-M1BS-014771196010_01_P002,DigitalGlobe Acquired Image,WV02,2019-02-28T22:25:31Z,0,"NZ_R002_0044, NZ_R002_0062, NZ_R002_0063, NZ_R002_0078, NZ_R002_0080, NZ_R002_0081"
19FEB28222532-P1BS-014771196010_01_P003,224.884464,P18C543500,28FEB19WV021600019FEB28222532-P1BS-014771196010_01_P003,DigitalGlobe Acquired Image,WV02,2019-02-28T22:25:32Z,0,
19FEB28222532-M1BS-014771196010_01_P003,225.568083,M18C543500,28FEB19WV021600019FEB28222532-M1BS-014771196010_01_P003,DigitalGlobe Acquired Image,WV02,2019-02-28T22:25:32Z,0,NZ_R002_0067
19MAR01072452-P1BS-014858756010_01_P001,199.4728677,P1483C1300,01MAR19WV030600019MAR01072452-P1BS-014858756010_01_P001,VNIR: 10400100483C1300,WV03,2019-03-01T07:24:52Z,97,
19MAR01072452-M1BS-014858756010_01_P001,200.1314916,M1483C1300,01MAR19WV030600019MAR01072452-M1BS-014858756010_01_P001,VNIR: 10400100483C1300,WV03,2019-03-01T07:24:52Z,96,
19MAR01072454-P1BS-014858756010_01_P002,214.3513014,P1483C1300,01MAR19WV030600019MAR01072454-P1BS-014858756010_01_P002,VNIR: 10400100483C1300,WV03,2019-03-01T07:24:54Z,99,
19MAR01072454-M1BS-014858756010_01_P002,214.8320425,M1483C1300,01MAR19WV030600019MAR01072454-M1BS-014858756010_01_P002,VNIR: 10400100483C1300,WV03,2019-03-01T07:24:54Z,99,
19MAR01072456-M1BS-014858756010_01_P003,214.7941033,M1483C1300,01MAR19WV030600019MAR01072456-M1BS-014858756010_01_P003,VNIR: 10400100483C1300,WV03,2019-03-01T07:24:56Z,99,
