id,area_kmsq,s2:product_uri,s2:granule_id,platform,constellation,datetime,eo:cloud_cover,annotated_sites
S2B_16SGD_20200305_0_L1C,12045.64749,,,sentinel-2b,sentinel-2,2020-03-05T16:33:46Z,99.31,
S2B_17SKT_20200305_0_L2A,6470.42913,S2B_MSIL2A_20200305T162039_N0214_R040_T17SKT_20200305T203647.SAFE,S2B_OPER_MSI_L2A_TL_EPAE_20200305T203647_A015653_T17SKT_N02.14,sentinel-2b,sentinel-2,2020-03-05T16:33:59.102000Z,73.629303,
S2B_17SKT_20200305_1_L2A,6432.074399,S2B_MSIL2A_20200305T162039_N0500_R040_T17SKT_20230620T102528.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20230620T102528_A015653_T17SKT_N05.00,sentinel-2b,sentinel-2,2020-03-05T16:33:59.104000Z,99.917126,
S2B_17SKT_20200305_0_L1C,6470.42913,,,sentinel-2b,sentinel-2,2020-03-05T16:33:59Z,94.36,
S2B_16SGC_20200305_1_L2A,11875.38563,S2B_MSIL2A_20200305T162039_N0500_R040_T16SGC_20230620T102528.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20230620T102528_A015653_T16SGC_N05.00,sentinel-2b,sentinel-2,2020-03-05T16:34:01.052000Z,99.925411,
S2B_16SGC_20200305_0_L2A,11897.14874,S2B_MSIL2A_20200305T162039_N0214_R040_T16SGC_20200305T203647.SAFE,S2B_OPER_MSI_L2A_TL_EPAE_20200305T203647_A015653_T16SGC_N02.14,sentinel-2b,sentinel-2,2020-03-05T16:34:01.052000Z,75.741219,
S2B_16SGC_20200305_0_L1C,11897.14874,,,sentinel-2b,sentinel-2,2020-03-05T16:34:01Z,95.31,
S2A_14TQM_20200305_1_L2A,12045.67895,S2A_MSIL2A_20200305T171151_N0500_R112_T14TQM_20230620T093700.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230620T093700_A024562_T14TQM_N05.00,sentinel-2a,sentinel-2,2020-03-05T17:22:07.641000Z,59.309042,
S2A_14TQM_20200305_0_L2A,12045.67895,S2A_MSIL2A_20200305T171151_N0214_R112_T14TQM_20200305T214003.SAFE,S2A_OPER_MSI_L2A_TL_MTI__20200305T214003_A024562_T14TQM_N02.14,sentinel-2a,sentinel-2,2020-03-05T17:22:07.642000Z,55.208575,
S2A_15TTG_20200305_1_L2A,12047.12255,S2A_MSIL2A_20200305T171151_N0500_R112_T15TTG_20230620T093700.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230620T093700_A024562_T15TTG_N05.00,sentinel-2a,sentinel-2,2020-03-05T17:22:07.662000Z,58.76109,
S2A_15TTG_20200305_0_L2A,12047.12255,S2A_MSIL2A_20200305T171151_N0214_R112_T15TTG_20200305T214003.SAFE,S2A_OPER_MSI_L2A_TL_MTI__20200305T214003_A024562_T15TTG_N02.14,sentinel-2a,sentinel-2,2020-03-05T17:22:07.662000Z,54.529093,
S2A_14TQM_20200305_0_L1C,12045.67895,,,sentinel-2a,sentinel-2,2020-03-05T17:22:07Z,53.34,
S2A_15TTG_20200305_0_L1C,12047.12255,,,sentinel-2a,sentinel-2,2020-03-05T17:22:07Z,52.98,
S2A_14TPM_20200305_1_L2A,5746.260544,S2A_MSIL2A_20200305T171151_N0500_R112_T14TPM_20230620T093700.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230620T093700_A024562_T14TPM_N05.00,sentinel-2a,sentinel-2,2020-03-05T17:22:10.322000Z,24.290498,
S2A_14TPM_20200305_0_L2A,5762.733922,S2A_MSIL2A_20200305T171151_N0214_R112_T14TPM_20200305T214003.SAFE,S2A_OPER_MSI_L2A_TL_MTI__20200305T214003_A024562_T14TPM_N02.14,sentinel-2a,sentinel-2,2020-03-05T17:22:10.324000Z,20.345921,
S2A_14TPM_20200305_0_L1C,5762.733922,,,sentinel-2a,sentinel-2,2020-03-05T17:22:10Z,21.29,
S2A_15TTF_20200305_1_L2A,12047.11884,S2A_MSIL2A_20200305T171151_N0500_R112_T15TTF_20230620T093700.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230620T093700_A024562_T15TTF_N05.00,sentinel-2a,sentinel-2,2020-03-05T17:22:22.081000Z,1.501282,
S2A_15TTF_20200305_0_L2A,12047.11884,S2A_MSIL2A_20200305T171151_N0214_R112_T15TTF_20200305T214003.SAFE,S2A_OPER_MSI_L2A_TL_MTI__20200305T214003_A024562_T15TTF_N02.14,sentinel-2a,sentinel-2,2020-03-05T17:22:22.081000Z,1.653535,
S2A_14TQL_20200305_1_L2A,12045.67495,S2A_MSIL2A_20200305T171151_N0500_R112_T14TQL_20230620T093700.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230620T093700_A024562_T14TQL_N05.00,sentinel-2a,sentinel-2,2020-03-05T17:22:22.355000Z,1.227143,
S2A_14TQL_20200305_0_L2A,12045.67495,S2A_MSIL2A_20200305T171151_N0214_R112_T14TQL_20200305T214003.SAFE,S2A_OPER_MSI_L2A_TL_MTI__20200305T214003_A024562_T14TQL_N02.14,sentinel-2a,sentinel-2,2020-03-05T17:22:22.356000Z,1.403795,
S2A_14TQL_20200305_0_L1C,12045.67495,,,sentinel-2a,sentinel-2,2020-03-05T17:22:22Z,0.15,
S2A_15TTF_20200305_0_L1C,12047.11884,,,sentinel-2a,sentinel-2,2020-03-05T17:22:22Z,0.21,
S2A_14TPL_20200305_1_L2A,8082.284305,S2A_MSIL2A_20200305T171151_N0500_R112_T14TPL_20230620T093700.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230620T093700_A024562_T14TPL_N05.00,sentinel-2a,sentinel-2,2020-03-05T17:22:25.263000Z,0.111981,
S2A_14TPL_20200305_0_L2A,8099.857862,S2A_MSIL2A_20200305T171151_N0214_R112_T14TPL_20200305T214003.SAFE,S2A_OPER_MSI_L2A_TL_MTI__20200305T214003_A024562_T14TPL_N02.14,sentinel-2a,sentinel-2,2020-03-05T17:22:25.263000Z,0.463761,
S2A_14TPL_20200305_0_L1C,8099.857862,,,sentinel-2a,sentinel-2,2020-03-05T17:22:25Z,0,
S2A_11SKD_20200305_0_L2A,8320.188428,S2A_MSIL2A_20200305T185241_N0214_R113_T11SKD_20200305T230221.SAFE,S2A_OPER_MSI_L2A_TL_MPS__20200305T230221_A024563_T11SKD_N02.14,sentinel-2a,sentinel-2,2020-03-05T19:03:28.506000Z,9.578871,
S2A_11SKD_20200305_1_L2A,8309.052979,S2A_MSIL2A_20200305T185241_N0500_R113_T11SKD_20230410T220047.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230410T220047_A024563_T11SKD_N05.00,sentinel-2a,sentinel-2,2020-03-05T19:03:28.508000Z,6.42023,
S2A_11SKD_20200305_0_L1C,8322.738663,,,sentinel-2a,sentinel-2,2020-03-05T19:03:28Z,42.14,
S2A_10SGJ_20200305_0_L2A,10232.36804,S2A_MSIL2A_20200305T185241_N0214_R113_T10SGJ_20200305T230221.SAFE,S2A_OPER_MSI_L2A_TL_MPS__20200305T230221_A024563_T10SGJ_N02.14,sentinel-2a,sentinel-2,2020-03-05T19:03:29.182000Z,8.344577,
S2A_10SGJ_20200305_1_L2A,10218.74646,S2A_MSIL2A_20200305T185241_N0500_R113_T10SGJ_20230410T220047.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230410T220047_A024563_T10SGJ_N05.00,sentinel-2a,sentinel-2,2020-03-05T19:03:29.183000Z,5.614103,
S2A_10SGJ_20200305_0_L1C,10238.83582,,,sentinel-2a,sentinel-2,2020-03-05T19:03:29Z,34.93,
S2A_35HLC_20200307_1_L2A,8483.569054,S2A_MSIL2A_20200307T074751_N0500_R135_T35HLC_20230516T131309.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230516T131309_A024585_T35HLC_N05.00,sentinel-2a,sentinel-2,2020-03-07T08:19:38.727000Z,0.004205,
S2A_35HLC_20200307_0_L2A,8496.213159,S2A_MSIL2A_20200307T074751_N0214_R135_T35HLC_20200307T110120.SAFE,S2A_OPER_MSI_L2A_TL_MTI__20200307T110120_A024585_T35HLC_N02.14,sentinel-2a,sentinel-2,2020-03-07T08:19:38.727000Z,0.102624,ZA_R001_0022
S2A_35HLC_20200307_0_L1C,8497.85546,,,sentinel-2a,sentinel-2,2020-03-07T08:19:38Z,0,
S2A_35ULB_20200307_1_L2A,11417.73141,S2A_MSIL2A_20200307T093031_N0500_R136_T35ULB_20230630T093207.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230630T093207_A024586_T35ULB_N05.00,sentinel-2a,sentinel-2,2020-03-07T09:35:04.432000Z,99.987167,
S2A_35ULB_20200307_0_L2A,11423.10097,S2A_MSIL2A_20200307T093031_N0214_R136_T35ULB_20200307T121213.SAFE,S2A_OPER_MSI_L2A_TL_EPAE_20200307T121213_A024586_T35ULB_N02.14,sentinel-2a,sentinel-2,2020-03-07T09:35:04.432000Z,90.004597,
S2A_35ULB_20200307_0_L1C,11423.10097,,,sentinel-2a,sentinel-2,2020-03-07T09:35:04Z,96.17,
S2A_34UFG_20200307_1_L2A,2998.796127,S2A_MSIL2A_20200307T093031_N0500_R136_T34UFG_20230630T093207.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230630T093207_A024586_T34UFG_N05.00,sentinel-2a,sentinel-2,2020-03-07T09:35:07.929000Z,99.994969,
S2A_34UFG_20200307_0_L2A,3006.482465,S2A_MSIL2A_20200307T093031_N0214_R136_T34UFG_20200307T121213.SAFE,S2A_OPER_MSI_L2A_TL_EPAE_20200307T121213_A024586_T34UFG_N02.14,sentinel-2a,sentinel-2,2020-03-07T09:35:07.929000Z,95.203435,
S2A_34UFG_20200307_0_L1C,3006.482465,,,sentinel-2a,sentinel-2,2020-03-07T09:35:07Z,99.92,
S2A_35ULA_20200307_1_L2A,12058.71908,S2A_MSIL2A_20200307T093031_N0500_R136_T35ULA_20230630T093207.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230630T093207_A024586_T35ULA_N05.00,sentinel-2a,sentinel-2,2020-03-07T09:35:18.513000Z,99.99795,
S2A_35ULA_20200307_0_L2A,12058.71908,S2A_MSIL2A_20200307T093031_N0214_R136_T35ULA_20200307T121213.SAFE,S2A_OPER_MSI_L2A_TL_EPAE_20200307T121213_A024586_T35ULA_N02.14,sentinel-2a,sentinel-2,2020-03-07T09:35:18.513000Z,99.125749,
S2A_34UFF_20200307_1_L2A,5545.254568,S2A_MSIL2A_20200307T093031_N0500_R136_T34UFF_20230630T093207.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230630T093207_A024586_T34UFF_N05.00,sentinel-2a,sentinel-2,2020-03-07T09:35:21.750000Z,99.995387,
S2A_34UFF_20200307_0_L2A,5552.941386,S2A_MSIL2A_20200307T093031_N0214_R136_T34UFF_20200307T121213.SAFE,S2A_OPER_MSI_L2A_TL_EPAE_20200307T121213_A024586_T34UFF_N02.14,sentinel-2a,sentinel-2,2020-03-07T09:35:21.752000Z,98.233522,
S2B_32TMT_20200307_0_L2A,9856.880401,S2B_MSIL2A_20200307T101759_N0214_R065_T32TMT_20200307T135934.SAFE,S2B_OPER_MSI_L2A_TL_EPAE_20200307T135934_A015678_T32TMT_N02.14,sentinel-2b,sentinel-2,2020-03-07T10:27:46.849000Z,70.652236,
S2B_32TMT_20200307_1_L2A,9798.650924,S2B_MSIL2A_20200307T101759_N0500_R065_T32TMT_20230630T141329.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20230630T141329_A015678_T32TMT_N05.00,sentinel-2b,sentinel-2,2020-03-07T10:27:46.851000Z,78.958344,
S2B_32TMT_20200307_0_L1C,9856.880401,,,sentinel-2b,sentinel-2,2020-03-07T10:27:46Z,65.34,
S2A_23KLQ_20200307_1_L2A,12058.6754,S2A_MSIL2A_20200307T131241_N0500_R138_T23KLQ_20230410T163313.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230410T163313_A024588_T23KLQ_N05.00,sentinel-2a,sentinel-2,2020-03-07T13:18:37.928000Z,25.418124,
S2A_23KLQ_20200307_0_L2A,12058.6754,S2A_MSIL2A_20200307T131241_N0214_R138_T23KLQ_20200307T152827.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T152827_A024588_T23KLQ_N02.14,sentinel-2a,sentinel-2,2020-03-07T13:18:37.928000Z,19.39245,"BR_R005_0014, BR_R005_0019, BR_R005_0023, BR_R005_0036, BR_R005_0039, BR_R005_0083, BR_R005_0093"
S2A_23KLQ_20200307_0_L1C,12058.6754,,,sentinel-2a,sentinel-2,2020-03-07T13:18:37Z,11,
S2A_23KKQ_20200307_0_L2A,4696.398758,S2A_MSIL2A_20200307T131241_N0214_R138_T23KKQ_20200307T152827.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T152827_A024588_T23KKQ_N02.14,sentinel-2a,sentinel-2,2020-03-07T13:18:40.899000Z,8.403457,
S2A_23KKQ_20200307_1_L2A,4681.036053,S2A_MSIL2A_20200307T131241_N0500_R138_T23KKQ_20230410T163313.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230410T163313_A024588_T23KKQ_N05.00,sentinel-2a,sentinel-2,2020-03-07T13:18:40.900000Z,9.56727,
S2A_23KKQ_20200307_0_L1C,4696.398758,,,sentinel-2a,sentinel-2,2020-03-07T13:18:40Z,3.54,
S2A_22KHV_20200307_1_L2A,2970.21347,S2A_MSIL2A_20200307T131241_N0500_R138_T22KHV_20230410T163313.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230410T163313_A024588_T22KHV_N05.00,sentinel-2a,sentinel-2,2020-03-07T13:18:41.764000Z,8.59341,
S2A_22KHV_20200307_0_L2A,2986.637706,S2A_MSIL2A_20200307T131241_N0214_R138_T22KHV_20200307T152827.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T152827_A024588_T22KHV_N02.14,sentinel-2a,sentinel-2,2020-03-07T13:18:41.765000Z,7.743622,
S2A_22KHV_20200307_0_L1C,2986.637706,,,sentinel-2a,sentinel-2,2020-03-07T13:18:41Z,4.53,
S2A_23KLP_20200307_0_L2A,12058.6764,S2A_MSIL2A_20200307T131241_N0214_R138_T23KLP_20200307T152827.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T152827_A024588_T23KLP_N02.14,sentinel-2a,sentinel-2,2020-03-07T13:18:52.665000Z,9.559243,
S2A_23KLP_20200307_1_L2A,12058.6764,S2A_MSIL2A_20200307T131241_N0500_R138_T23KLP_20230410T163313.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230410T163313_A024588_T23KLP_N05.00,sentinel-2a,sentinel-2,2020-03-07T13:18:52.666000Z,13.822001,
S2A_23KLP_20200307_0_L1C,12058.6764,,,sentinel-2a,sentinel-2,2020-03-07T13:18:52Z,5.15,
S2A_22KHU_20200307_1_L2A,5905.134222,S2A_MSIL2A_20200307T131241_N0500_R138_T22KHU_20230410T163313.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230410T163313_A024588_T22KHU_N05.00,sentinel-2a,sentinel-2,2020-03-07T13:18:55.413000Z,23.253322,
S2A_22KHU_20200307_0_L2A,5917.265827,S2A_MSIL2A_20200307T131241_N0214_R138_T22KHU_20200307T152827.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T152827_A024588_T22KHU_N02.14,sentinel-2a,sentinel-2,2020-03-07T13:18:55.415000Z,15.534463,
S2A_23KKP_20200307_1_L2A,7139.967531,S2A_MSIL2A_20200307T131241_N0500_R138_T23KKP_20230410T163313.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230410T163313_A024588_T23KKP_N05.00,sentinel-2a,sentinel-2,2020-03-07T13:18:55.549000Z,24.237898,
S2A_23KKP_20200307_0_L2A,7148.583904,S2A_MSIL2A_20200307T131241_N0214_R138_T23KKP_20200307T152827.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T152827_A024588_T23KKP_N02.14,sentinel-2a,sentinel-2,2020-03-07T13:18:55.549000Z,16.218466,
S2A_23KKP_20200307_0_L1C,7158.617818,,,sentinel-2a,sentinel-2,2020-03-07T13:18:55Z,10.45,
S2A_22KHU_20200307_0_L1C,5927.193684,,,sentinel-2a,sentinel-2,2020-03-07T13:18:55Z,10.24,
S2A_19KCB_20200307_0_L2A,11625.80474,S2A_MSIL2A_20200307T144721_N0214_R139_T19KCB_20200307T185703.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T185703_A024589_T19KCB_N02.14,sentinel-2a,sentinel-2,2020-03-07T14:57:34.095000Z,19.021687,
S2A_19KCB_20200307_1_L2A,11608.12351,S2A_MSIL2A_20200307T144721_N0500_R139_T19KCB_20230423T021013.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230423T021013_A024589_T19KCB_N05.00,sentinel-2a,sentinel-2,2020-03-07T14:57:34.096000Z,20.665662,
S2A_19KCB_20200307_0_L1C,11637.85208,,,sentinel-2a,sentinel-2,2020-03-07T14:57:34Z,37.71,
S2A_19KBB_20200307_0_L2A,933.9751999,S2A_MSIL2A_20200307T144721_N0214_R139_T19KBB_20200307T185703.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T185703_A024589_T19KBB_N02.14,sentinel-2a,sentinel-2,2020-03-07T14:57:39.781000Z,30.207413,
S2A_19KBB_20200307_1_L2A,919.7191219,S2A_MSIL2A_20200307T144721_N0500_R139_T19KBB_20230423T021013.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230423T021013_A024589_T19KBB_N05.00,sentinel-2a,sentinel-2,2020-03-07T14:57:39.790000Z,20.688881,
S2A_19KBB_20200307_0_L1C,954.7608642,,,sentinel-2a,sentinel-2,2020-03-07T14:57:39Z,51.84,
S2A_19KCA_20200307_0_L2A,12058.67001,S2A_MSIL2A_20200307T144721_N0214_R139_T19KCA_20200307T185703.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T185703_A024589_T19KCA_N02.14,sentinel-2a,sentinel-2,2020-03-07T14:57:48.519000Z,12.288728,
S2A_19KCA_20200307_1_L2A,12058.67001,S2A_MSIL2A_20200307T144721_N0500_R139_T19KCA_20230423T021013.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230423T021013_A024589_T19KCA_N05.00,sentinel-2a,sentinel-2,2020-03-07T14:57:48.520000Z,14.715131,
S2A_19KCA_20200307_0_L1C,12058.67001,,,sentinel-2a,sentinel-2,2020-03-07T14:57:48Z,15.53,
S2A_19KBA_20200307_1_L2A,3387.103495,S2A_MSIL2A_20200307T144721_N0500_R139_T19KBA_20230423T021013.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230423T021013_A024589_T19KBA_N05.00,sentinel-2a,sentinel-2,2020-03-07T14:57:51.936000Z,48.410404,
S2A_19KBA_20200307_0_L2A,3397.34591,S2A_MSIL2A_20200307T144721_N0214_R139_T19KBA_20200307T185703.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T185703_A024589_T19KBA_N02.14,sentinel-2a,sentinel-2,2020-03-07T14:57:51.937000Z,48.615331,
S2A_19KBA_20200307_0_L1C,3407.188309,,,sentinel-2a,sentinel-2,2020-03-07T14:57:51Z,47.55,
S2A_17SKU_20200307_0_L2A,10371.41017,S2A_MSIL2A_20200307T161111_N0214_R140_T17SKU_20200307T202723.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T202723_A024590_T17SKU_N02.14,sentinel-2a,sentinel-2,2020-03-07T16:23:47.111000Z,2.723676,
S2A_17SKU_20200307_1_L2A,10358.10365,S2A_MSIL2A_20200307T161111_N0500_R140_T17SKU_20230411T024047.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230411T024047_A024590_T17SKU_N05.00,sentinel-2a,sentinel-2,2020-03-07T16:23:47.112000Z,1.990095,
S2A_17SKU_20200307_0_L1C,10381.36925,,,sentinel-2a,sentinel-2,2020-03-07T16:23:47Z,2.44,
S2A_16SGD_20200307_1_L2A,4907.037223,S2A_MSIL2A_20200307T161111_N0500_R140_T16SGD_20230411T024047.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230411T024047_A024590_T16SGD_N05.00,sentinel-2a,sentinel-2,2020-03-07T16:23:48.349000Z,1.588556,
S2A_16SGD_20200307_0_L2A,4919.086919,S2A_MSIL2A_20200307T161111_N0214_R140_T16SGD_20200307T202723.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T202723_A024590_T16SGD_N02.14,sentinel-2a,sentinel-2,2020-03-07T16:23:48.349000Z,2.918274,"US_R007_0025, US_R007_0058"
S2A_16SGD_20200307_0_L1C,4927.959438,,,sentinel-2a,sentinel-2,2020-03-07T16:23:48Z,1.82,
S2A_17SKT_20200307_1_L2A,12020.58163,S2A_MSIL2A_20200307T161111_N0500_R140_T17SKT_20230411T024047.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230411T024047_A024590_T17SKT_N05.00,sentinel-2a,sentinel-2,2020-03-07T16:24:01.464000Z,0.901326,
S2A_17SKT_20200307_0_L2A,12022.35896,S2A_MSIL2A_20200307T161111_N0214_R140_T17SKT_20200307T202723.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T202723_A024590_T17SKT_N02.14,sentinel-2a,sentinel-2,2020-03-07T16:24:01.464000Z,0.815826,
S2A_17SKT_20200307_0_L1C,12022.35896,,,sentinel-2a,sentinel-2,2020-03-07T16:24:01Z,0,
S2A_16SGC_20200307_0_L2A,7086.97301,S2A_MSIL2A_20200307T161111_N0214_R140_T16SGC_20200307T202723.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200307T202723_A024590_T16SGC_N02.14,sentinel-2a,sentinel-2,2020-03-07T16:24:03.114000Z,1.347937,
S2A_16SGC_20200307_1_L2A,7069.418155,S2A_MSIL2A_20200307T161111_N0500_R140_T16SGC_20230411T024047.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230411T024047_A024590_T16SGC_N05.00,sentinel-2a,sentinel-2,2020-03-07T16:24:03.115000Z,0.733464,
S2A_16SGC_20200307_0_L1C,7086.97301,,,sentinel-2a,sentinel-2,2020-03-07T16:24:03Z,0,
S2B_11SKD_20200307_1_L2A,11998.43664,S2B_MSIL2A_20200307T184219_N0500_R070_T11SKD_20230620T011306.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20230620T011306_A015683_T11SKD_N05.00,sentinel-2b,sentinel-2,2020-03-07T18:53:34.597000Z,78.281087,
S2B_11SKD_20200307_0_L2A,12007.83872,S2B_MSIL2A_20200307T184219_N0214_R070_T11SKD_20200307T224944.SAFE,S2B_OPER_MSI_L2A_TL_EPAE_20200307T224944_A015683_T11SKD_N02.14,sentinel-2b,sentinel-2,2020-03-07T18:53:34.597000Z,64.367286,
S2B_11SKD_20200307_0_L1C,12007.83872,,,sentinel-2b,sentinel-2,2020-03-07T18:53:34Z,66.04,
S2B_10SGJ_20200307_1_L2A,11048.61133,S2B_MSIL2A_20200307T184219_N0500_R070_T10SGJ_20230620T011306.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20230620T011306_A015683_T10SGJ_N05.00,sentinel-2b,sentinel-2,2020-03-07T18:53:35.357000Z,83.917129,
S2B_10SGJ_20200307_0_L2A,11092.12932,S2B_MSIL2A_20200307T184219_N0214_R070_T10SGJ_20200307T224944.SAFE,S2B_OPER_MSI_L2A_TL_EPAE_20200307T224944_A015683_T10SGJ_N02.14,sentinel-2b,sentinel-2,2020-03-07T18:53:35.357000Z,63.144249,
S2B_10SGJ_20200307_0_L1C,11110.60035,,,sentinel-2b,sentinel-2,2020-03-07T18:53:35Z,72.49,
S2A_52SEG_20200308_1_L2A,565.420692,S2A_MSIL2A_20200308T021601_N0500_R003_T52SEG_20230620T143745.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230620T143745_A024596_T52SEG_N05.00,sentinel-2a,sentinel-2,2020-03-08T02:26:56.573000Z,0.796086,
S2A_52SEG_20200308_0_L2A,568.0425642,S2A_MSIL2A_20200308T021601_N0214_R003_T52SEG_20200308T052319.SAFE,S2A_OPER_MSI_L2A_TL_EPAE_20200308T052319_A024596_T52SEG_N02.14,sentinel-2a,sentinel-2,2020-03-08T02:26:56.580000Z,0.777777,
S2A_52SEG_20200308_0_L1C,568.0425642,,,sentinel-2a,sentinel-2,2020-03-08T02:26:56Z,0,
S2A_52SDG_20200308_0_L2A,11180.47597,S2A_MSIL2A_20200308T021601_N0214_R003_T52SDG_20200308T052319.SAFE,S2A_OPER_MSI_L2A_TL_EPAE_20200308T052319_A024596_T52SDG_N02.14,sentinel-2a,sentinel-2,2020-03-08T02:27:04.285000Z,1.836313,"KR_R002_0019, KR_R002_0031, KR_R002_0139, KR_Rxxx_0017, KR_Rxxx_0018"
S2A_52SDG_20200308_1_L2A,11169.12723,S2A_MSIL2A_20200308T021601_N0500_R003_T52SDG_20230620T143745.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230620T143745_A024596_T52SDG_N05.00,sentinel-2a,sentinel-2,2020-03-08T02:27:04.286000Z,0.319695,
S2A_52SDG_20200308_0_L1C,11188.28534,,,sentinel-2a,sentinel-2,2020-03-08T02:27:04Z,0,
S2B_16TGN_20200308_0_L2A,12045.68296,S2B_MSIL2A_20200308T163019_N0214_R083_T16TGN_20200308T205157.SAFE,S2B_OPER_MSI_L2A_TL_MTI__20200308T205157_A015696_T16TGN_N02.14,sentinel-2b,sentinel-2,2020-03-08T16:41:32.195000Z,99.916304,
S2B_16TGN_20200308_1_L2A,12045.68296,S2B_MSIL2A_20200308T163019_N0500_R083_T16TGN_20230629T142111.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20230629T142111_A015696_T16TGN_N05.00,sentinel-2b,sentinel-2,2020-03-08T16:41:32.197000Z,99.854082,
S2B_16TGN_20200308_0_L1C,12045.68296,,,sentinel-2b,sentinel-2,2020-03-08T16:41:32Z,98.73,
S2B_16TFN_20200308_0_L2A,12057.82964,S2B_MSIL2A_20200308T163019_N0214_R083_T16TFN_20200308T205157.SAFE,S2B_OPER_MSI_L2A_TL_MTI__20200308T205157_A015696_T16TFN_N02.14,sentinel-2b,sentinel-2,2020-03-08T16:41:35.721000Z,93.843541,
S2B_16TFN_20200308_1_L2A,12057.82964,S2B_MSIL2A_20200308T163019_N0500_R083_T16TFN_20230629T142111.SAFE,S2B_OPER_MSI_L2A_TL_S2RP_20230629T142111_A015696_T16TFN_N05.00,sentinel-2b,sentinel-2,2020-03-08T16:41:35.722000Z,93.697923,
S2B_16TFN_20200308_0_L1C,12057.82964,,,sentinel-2b,sentinel-2,2020-03-08T16:41:35Z,92.88,
S2A_14TQM_20200308_0_L2A,5683.381702,S2A_MSIL2A_20200308T172141_N0214_R012_T14TQM_20200308T213850.SAFE,S2A_OPER_MSI_L2A_TL_SGS__20200308T213850_A024605_T14TQM_N02.14,sentinel-2a,sentinel-2,2020-03-08T17:32:03.963000Z,0.90009,
S2A_14TQM_20200308_1_L2A,5675.085028,S2A_MSIL2A_20200308T172141_N0500_R012_T14TQM_20230620T123424.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230620T123424_A024605_T14TQM_N05.00,sentinel-2a,sentinel-2,2020-03-08T17:32:03.964000Z,0.687121,
S2A_14TQM_20200308_0_L1C,5683.381702,,,sentinel-2a,sentinel-2,2020-03-08T17:32:03Z,0,
S2A_15TTG_20200308_1_L2A,5946.742497,S2A_MSIL2A_20200308T172141_N0500_R012_T15TTG_20230620T123424.SAFE,S2A_OPER_MSI_L2A_TL_S2RP_20230620T123424_A024605_T15TTG_N05.00,sentinel-2a,sentinel-2,2020-03-08T17:32:04.058000Z,0.65524,
